#{"t_start": 1776437778.5549152, "env_id": "None"}
r,l,t,reached,grasp_success
298.02021,2,627.588911,True,True
296.40959,6,628.24605,True,True
281.910617,16,629.050013,True,True
298.116582,3,629.664199,True,True
284.724444,16,630.488792,True,True
298.333369,2,631.087428,True,True
299.0,1,631.640863,True,True
299.0,1,632.212204,True,True
298.045534,2,632.814486,True,True
299.733731,2,633.4175,True,True
290.857104,9,634.119388,True,True
298.236789,2,634.693833,True,True
299.0,1,635.267371,True,True
299.595094,2,635.841662,True,True
296.167345,6,636.502241,True,True
287.462414,11,637.229352,True,True
299.395752,3,637.827828,True,True
298.047093,4,638.466662,True,True
297.159739,3,639.078166,True,True
298.432949,4,639.725636,True,True
299.0,1,640.29657,True,True
299.0,1,640.867267,True,True
293.538272,6,641.506609,True,True
300.463899,2,642.089947,True,True
299.544848,3,642.701609,True,True
299.187203,3,643.321569,True,True
298.31295,2,643.896463,True,True
298.456062,3,644.499357,True,True
299.0,1,645.075896,True,True
299.0,1,645.655445,True,True
294.568373,6,646.319883,True,True
296.19521,5,646.974131,True,True
294.049982,4,647.623048,True,True
294.980058,5,648.266433,True,True
299.0,1,648.867233,True,True
280.243892,17,649.711038,True,True
299.0,1,650.294636,True,True
297.134019,5,650.929167,True,True
285.584396,13,651.703289,True,True
299.713399,2,652.302094,True,True
286.866859,12,653.033828,True,True
299.541688,2,653.607815,True,True
299.0,1,654.154281,True,True
299.554505,3,654.764368,True,True
297.14113,4,655.397997,True,True
289.971017,10,656.109073,True,True
299.417603,2,656.715919,True,True
299.0,1,657.28505,True,True
289.751689,10,657.999729,True,True
295.986362,6,658.670213,True,True
299.0,1,659.247088,True,True
298.418918,3,659.852922,True,True
298.24513,4,660.468417,True,True
289.114771,10,661.167245,True,True
297.460361,3,661.761162,True,True
298.033084,2,662.357597,True,True
297.311678,4,662.974336,True,True
299.620625,2,663.562465,True,True
298.212106,3,664.147238,True,True
287.547692,11,664.888852,True,True
294.23377,6,665.555662,True,True
270.086384,24,666.486933,True,True
299.0,1,667.057862,True,True
292.640526,7,667.74258,True,True
297.322776,3,668.344401,True,True
299.163194,2,668.9275,True,True
293.508598,6,669.562535,True,True
299.0,1,670.134688,True,True
299.0,1,670.697045,True,True
274.708297,18,671.530725,True,True
300.730706,2,672.133457,True,True
293.941761,7,672.804733,True,True
297.918073,3,673.43643,True,True
296.005553,4,674.061587,True,True
294.837203,5,674.715652,True,True
294.016669,7,675.386679,True,True
299.0,1,675.970263,True,True
299.955555,2,676.548763,True,True
284.53656,14,677.342613,True,True
299.582531,2,677.94366,True,True
293.392223,5,678.5896,True,True
299.0,1,679.130334,True,True
299.0,1,679.696155,True,True
299.508236,2,680.287378,True,True
298.520444,3,680.888905,True,True
297.101629,4,681.482283,True,True
299.0,1,682.089941,True,True
294.792347,5,682.725376,True,True
294.685865,6,683.350127,True,True
292.500154,7,684.004395,True,True
288.744896,11,684.733665,True,True
297.194459,3,685.322515,True,True
300.529336,2,685.909254,True,True
298.052358,4,686.534522,True,True
297.262821,4,687.173939,True,True
299.0,1,687.729433,True,True
296.532137,3,688.34856,True,True
299.960581,2,688.947797,True,True
291.564119,8,689.651369,True,True
289.720264,9,690.332152,True,True
296.865823,4,690.926841,True,True
295.745004,5,691.566926,True,True
295.109313,5,692.197798,True,True
294.290433,6,692.854028,True,True
298.615533,3,693.464965,True,True
300.020772,2,694.05971,True,True
297.463563,4,694.679016,True,True
291.913811,9,695.376336,True,True
299.474288,2,695.996078,True,True
293.311048,8,696.664443,True,True
296.829359,4,697.290824,True,True
298.471801,3,697.897506,True,True
301.048737,2,698.486547,True,True
287.941944,11,699.226434,True,True
295.795814,5,699.849797,True,True
299.0,1,700.440641,True,True
299.0,1,701.010473,True,True
296.148233,5,701.629953,True,True
292.301437,4,702.245023,True,True
293.896726,6,702.905975,True,True
296.191937,6,703.567135,True,True
296.319595,4,704.183645,True,True
288.289758,11,704.929929,True,True
296.156396,4,705.552783,True,True
294.914972,5,706.191602,True,True
294.719676,5,706.838001,True,True
296.088631,4,707.464239,True,True
291.621539,9,708.152169,True,True
298.380256,3,708.772682,True,True
291.472186,8,709.471662,True,True
293.304178,7,710.145914,True,True
295.045852,5,710.788519,True,True
299.0,1,711.380023,True,True
299.0,1,711.964508,True,True
299.0,1,712.540106,True,True
290.713169,8,713.218356,True,True
299.0,1,713.789126,True,True
299.714284,2,714.380371,True,True
299.249014,2,714.967685,True,True
301.01186,2,715.550648,True,True
295.688783,5,716.18203,True,True
299.105098,2,716.760167,True,True
294.75902,6,717.431335,True,True
297.276422,4,718.056176,True,True
299.0,1,718.646523,True,True
299.491372,3,719.259121,True,True
298.622548,2,719.826081,True,True
296.267808,2,720.422563,True,True
296.054946,4,721.046642,True,True
297.46048,4,721.68532,True,True
286.644175,12,722.454264,True,True
284.402883,14,723.244671,True,True
294.661719,5,723.878615,True,True
298.600356,3,724.489498,True,True
294.516863,5,725.135205,True,True
299.0,1,725.711524,True,True
299.656518,3,726.313085,True,True
299.0,1,726.879726,True,True
294.877122,6,727.523041,True,True
295.643772,4,728.16586,True,True
299.443929,2,728.72984,True,True
291.114874,8,729.417667,True,True
293.994294,6,730.060736,True,True
296.442634,4,730.691258,True,True
296.093082,6,731.358559,True,True
298.175559,2,731.943456,True,True
291.897371,9,732.636589,True,True
299.0,1,733.209978,True,True
297.431517,3,733.802378,True,True
293.833419,6,734.449616,True,True
292.161735,7,735.120279,True,True
297.211335,3,735.711316,True,True
299.612208,2,736.300449,True,True
299.655668,2,736.904671,True,True
139.262988,3,737.878222,True,False
299.0,1,738.469274,True,True
293.343133,6,739.111592,True,True
299.0,1,739.691428,True,True
156.511652,4,740.301855,True,False
293.7581,6,740.950709,True,True
296.307733,4,741.583689,True,True
288.860527,10,742.308733,True,True
293.500768,6,742.961695,True,True
290.951836,8,743.652992,True,True
297.397318,4,744.270707,True,True
281.074766,17,745.076068,True,True
287.799947,11,745.79101,True,True
299.042324,2,746.364961,True,True
296.247731,5,746.985792,True,True
296.080896,5,747.622106,True,True
299.0,1,748.20046,True,True
297.355364,4,748.814942,True,True
299.732216,2,749.410247,True,True
296.129042,4,750.052777,True,True
296.383355,4,750.66373,True,True
299.85535,3,751.268974,True,True
299.69685,2,751.865269,True,True
299.0,1,752.433531,True,True
294.62437,6,753.066529,True,True
281.796259,16,753.879461,True,True
293.749816,8,754.573818,True,True
299.0,1,755.151615,True,True
299.0,1,755.724004,True,True
297.104555,3,756.339246,True,True
299.751623,3,756.951017,True,True
297.712705,4,757.574406,True,True
299.0,1,758.139818,True,True
298.408354,2,758.734336,True,True
298.975471,2,759.298189,True,True
299.0,1,759.86248,True,True
298.467774,3,760.446881,True,True
287.485239,12,761.199193,True,True
291.890145,8,761.868045,True,True
297.200612,4,762.48725,True,True
295.895126,5,763.116071,True,True
299.0,1,763.695839,True,True
294.105764,6,764.355719,True,True
286.817764,12,765.098657,True,True
299.352021,2,765.697092,True,True
298.449476,3,766.305471,True,True
298.303829,3,766.925425,True,True
294.882043,5,767.56077,True,True
285.32671,13,768.318557,True,True
299.674283,2,768.907638,True,True
297.656052,4,769.529142,True,True
300.846932,2,770.133417,True,True
295.380659,6,770.79308,True,True
151.67908,8,771.480517,True,False
296.645254,4,772.101275,True,True
299.0,1,772.685946,True,True
299.0,1,773.307971,True,True
287.81965,11,774.043677,True,True
282.100492,14,774.828569,True,True
286.826788,10,775.549296,True,True
291.759484,8,776.215522,True,True
293.207887,7,776.902189,True,True
299.0,1,777.477636,True,True
298.39055,2,778.055457,True,True
287.032564,13,778.831401,True,True
299.0,1,779.391095,True,True
296.225906,5,780.027719,True,True
265.385518,31,781.093953,True,True
299.436971,2,781.674392,True,True
298.30582,4,782.372625,True,True
299.782527,3,782.989025,True,True
294.019012,6,783.644289,True,True
297.515951,3,784.268163,True,True
298.493162,4,784.900176,True,True
278.051393,17,785.742013,True,True
291.450144,9,786.450401,True,True
297.219125,3,787.041614,True,True
300.693789,2,787.643488,True,True
299.662872,2,788.227445,True,True
128.744486,11,789.250478,True,False
293.75777,6,789.91564,True,True
299.893744,3,790.530507,True,True
294.9674,5,791.163934,True,True
296.122778,5,791.788075,True,True
300.014376,3,792.411397,True,True
299.743972,2,792.987605,True,True
297.415553,3,793.613301,True,True
298.312891,3,794.21067,True,True
290.861738,9,794.918056,True,True
298.20825,2,795.501544,True,True
299.639217,3,796.11558,True,True
292.721145,7,796.801303,True,True
299.0,1,797.365327,True,True
293.773754,7,798.050197,True,True
159.0,1,798.59859,True,False
294.93437,4,799.228764,True,True
293.908107,7,799.912265,True,True
292.595518,5,800.567785,True,True
299.0,1,801.139778,True,True
295.434586,5,801.779738,True,True
299.0,1,802.369868,True,True
299.0,1,802.935333,True,True
299.0,1,803.506952,True,True
293.874018,7,804.186534,True,True
291.155918,8,804.844582,True,True
289.516721,10,805.518939,True,True
292.863591,5,806.287476,True,True
298.276388,4,806.968117,True,True
297.350547,4,807.596237,True,True
295.162548,5,808.226084,True,True
299.726855,2,808.81424,True,True
291.41809,9,809.514199,True,True
274.653584,22,810.419482,True,True
292.389827,7,811.094944,True,True
283.227638,13,811.853067,True,True
296.377877,4,812.483405,True,True
297.17428,3,813.081088,True,True
290.394754,9,813.798464,True,True
296.268054,4,814.413478,True,True
288.873767,7,815.101532,True,True
297.517606,4,815.72074,True,True
297.593476,3,816.326509,True,True
299.0,1,816.89737,True,True
299.0,1,817.463476,True,True
299.0,1,818.034346,True,True
295.270458,5,818.658683,True,True
298.13244,3,819.238933,True,True
295.741511,5,819.8858,True,True
299.0,1,820.466753,True,True
299.0,1,821.058339,True,True
297.460301,3,821.669987,True,True
285.167486,13,822.435199,True,True
277.985765,17,823.264349,True,True
285.952091,11,823.99554,True,True
282.177014,6,824.648153,True,True
299.0,1,825.21356,True,True
297.364364,3,825.8301,True,True
299.0,1,826.401763,True,True
299.0,1,826.98136,True,True
292.598354,7,827.641197,True,True
300.325955,2,828.217507,True,True
287.736514,11,828.953353,True,True
294.209588,6,829.618345,True,True
294.773281,4,830.24554,True,True
293.255337,7,830.902278,True,True
296.461359,4,831.514019,True,True
286.100896,13,832.277164,True,True
286.846559,7,832.950778,True,True
285.062456,14,833.723184,True,True
299.0,1,834.269864,True,True
289.265998,8,834.955741,True,True
299.0,1,835.522759,True,True
299.0,1,836.086458,True,True
299.381768,3,836.70035,True,True
299.0,1,837.274526,True,True
295.970151,5,837.909915,True,True
294.52518,6,838.591884,True,True
300.386352,2,839.190614,True,True
284.564492,13,839.944898,True,True
300.985229,2,840.526081,True,True
296.230238,4,841.153599,True,True
295.317737,5,841.795671,True,True
299.0,1,842.390092,True,True
279.42084,16,843.288688,True,True
270.887962,22,844.210142,True,True
297.977624,3,844.802351,True,True
298.762866,3,845.411649,True,True
288.380537,11,846.117091,True,True
158.205593,4,846.733515,True,False
298.700135,2,847.354458,True,True
297.294533,3,847.950491,True,True
299.0,1,848.513661,True,True
299.0,1,849.104149,True,True
282.27126,12,849.851202,True,True
296.888115,3,850.465403,True,True
291.588522,8,851.143157,True,True
298.701417,2,851.746653,True,True
293.849876,5,852.390698,True,True
283.811939,14,853.176081,True,True
297.906323,3,853.786205,True,True
297.299955,3,854.403064,True,True
296.179483,5,855.040028,True,True
293.454017,4,855.685582,True,True
293.796453,4,856.318113,True,True
297.543677,3,856.91645,True,True
292.431275,7,857.569474,True,True
286.268944,13,858.326188,True,True
289.625254,10,859.035414,True,True
298.339,4,859.656893,True,True
299.722484,2,860.237724,True,True
298.003573,4,861.010917,True,True
299.0,1,861.573861,True,True
292.216764,8,862.382075,True,True
298.551105,2,862.993381,True,True
299.16889,2,863.589877,True,True
290.585685,10,864.30501,True,True
298.602102,3,864.918351,True,True
299.562556,2,865.515908,True,True
292.621486,8,866.193693,True,True
288.132019,11,866.925859,True,True
270.172487,13,867.691221,True,True
158.721608,2,868.288268,True,False
296.250633,4,868.927259,True,True
288.932492,12,869.697787,True,True
298.768539,2,870.287743,True,True
289.509214,11,871.016804,True,True
299.0,1,871.593759,True,True
290.349043,9,872.313634,True,True
277.623203,12,873.079268,True,True
299.74018,2,873.677177,True,True
269.099819,22,874.572746,True,True
291.76538,8,875.26823,True,True
299.076177,2,875.852005,True,True
299.0,1,876.43655,True,True
297.999654,3,877.007695,True,True
294.576621,3,877.603752,True,True
296.078044,4,878.21138,True,True
293.395116,7,878.865871,True,True
254.305433,31,879.944144,True,True
291.874676,8,880.621044,True,True
290.743624,9,881.312939,True,True
296.193546,4,881.943944,True,True
287.777147,8,882.633477,True,True
292.8651,8,883.326602,True,True
298.530432,3,883.938288,True,True
294.01718,6,884.647018,True,True
288.982325,11,885.404276,True,True
297.427812,3,886.01195,True,True
297.232958,4,886.630388,True,True
293.498681,7,887.310983,True,True
295.000348,6,887.972973,True,True
278.697574,16,888.770295,True,True
299.706863,2,889.353676,True,True
293.743037,6,890.013451,True,True
287.075572,10,890.724479,True,True
296.548316,6,891.384022,True,True
299.0,1,891.967568,True,True
298.523554,4,892.586031,True,True
299.0,1,893.151034,True,True
298.446591,2,893.743835,True,True
279.701976,13,894.560561,True,True
284.452409,10,895.280931,True,True
298.104487,4,895.905308,True,True
242.639943,28,896.912314,True,True
295.747379,5,897.556744,True,True
299.707606,2,898.15695,True,True
298.429064,2,898.743656,True,True
292.132966,8,899.421822,True,True
298.285765,3,900.020634,True,True
299.0,1,900.593936,True,True
292.975525,4,901.21816,True,True
295.996151,4,901.838866,True,True
298.102535,3,902.442161,True,True
296.768773,4,903.055195,True,True
299.0,1,903.623341,True,True
299.0,1,904.186197,True,True
293.965571,7,904.866136,True,True
298.243016,2,905.484759,True,True
290.495093,7,906.151662,True,True
289.60426,7,906.872752,True,True
298.217797,2,907.467145,True,True
299.732809,2,908.050396,True,True
295.086592,6,908.721368,True,True
299.688283,2,909.319295,True,True
299.0,1,909.897709,True,True
299.643483,2,910.493343,True,True
296.078814,4,911.135958,True,True
291.666127,9,911.844803,True,True
299.126395,2,912.459141,True,True
298.826666,2,913.013961,True,True
296.292706,4,913.622521,True,True
299.0,1,914.203304,True,True
295.461184,5,914.835702,True,True
289.611872,9,915.548093,True,True
299.671673,2,916.137781,True,True
299.701709,2,916.734531,True,True
298.210965,3,917.352805,True,True
295.125612,5,917.992675,True,True
299.0,1,918.561646,True,True
293.885154,7,919.235919,True,True
298.359059,3,919.854691,True,True
294.962234,5,920.486861,True,True
298.520549,3,921.084579,True,True
291.933037,6,921.73496,True,True
296.285767,5,922.364726,True,True
299.0,1,922.934569,True,True
295.973911,4,923.569557,True,True
298.502507,3,924.187849,True,True
299.0,1,924.764311,True,True
295.370869,4,925.390679,True,True
299.60437,2,926.00517,True,True
292.174547,8,926.689452,True,True
296.288262,4,927.302505,True,True
298.499248,3,927.918924,True,True
298.432648,2,928.518665,True,True
130.525325,8,929.461346,True,False
296.130418,4,930.089842,True,True
298.987965,2,930.699594,True,True
297.200545,3,931.30317,True,True
298.717465,2,931.883151,True,True
297.239772,3,932.476921,True,True
299.688496,2,933.064803,True,True
298.218603,2,933.653092,True,True
296.815484,5,934.289553,True,True
285.212631,13,935.084957,True,True
291.702647,5,935.726297,True,True
299.322461,2,936.314351,True,True
298.319471,2,936.896972,True,True
298.073989,2,937.489446,True,True
296.779767,3,938.105019,True,True
299.0,1,938.678206,True,True
300.388593,2,939.260289,True,True
296.387468,4,939.891884,True,True
293.411747,4,940.519202,True,True
295.219436,6,941.163712,True,True
299.0,1,941.748411,True,True
299.0,1,942.311735,True,True
299.718212,2,942.898675,True,True
299.0,1,943.46931,True,True
299.65184,2,944.058397,True,True
299.426494,2,944.637123,True,True
291.381311,9,945.316531,True,True
287.354676,11,946.053679,True,True
300.536464,2,946.660941,True,True
288.245266,7,947.337353,True,True
289.653076,10,948.030441,True,True
298.364472,3,948.63864,True,True
297.473865,3,949.257035,True,True
298.932744,3,949.874742,True,True
286.651347,12,950.628194,True,True
284.578749,14,951.387524,True,True
300.96425,2,951.974928,True,True
298.676435,2,952.566659,True,True
299.0,1,953.114074,True,True
290.251434,10,953.815451,True,True
299.0,1,954.389438,True,True
284.615669,15,955.196076,True,True
298.950668,3,955.79789,True,True
291.386612,8,956.493412,True,True
298.587838,3,957.08366,True,True
177.874529,68,958.7358,True,True
294.709086,5,959.374111,True,True
299.382542,2,959.973645,True,True
298.764441,2,960.552517,True,True
299.166631,3,961.151679,True,True
299.0,1,961.740793,True,True
291.463563,8,962.422267,True,True
299.0,1,963.011125,True,True
299.0,1,963.591673,True,True
290.810006,8,964.291911,True,True
160.264981,67,965.937434,True,True
294.17241,6,966.582894,True,True
299.0,1,967.156391,True,True
292.558052,7,967.827519,True,True
296.231423,4,968.452255,True,True
260.417285,12,969.245396,True,True
297.161421,4,969.854387,True,True
266.883162,19,970.729244,True,True
295.83175,5,971.370221,True,True
297.682997,3,971.981349,True,True
298.13341,4,972.624415,True,True
299.0,1,973.191827,True,True
296.205069,4,973.806717,True,True
283.737338,17,974.635093,True,True
299.0,1,975.223336,True,True
299.0,1,975.819858,True,True
294.966781,5,976.442254,True,True
299.0,1,977.028782,True,True
252.375873,19,977.900409,True,True
297.542999,3,978.527198,True,True
299.0,1,979.121853,True,True
299.0,1,979.679369,True,True
298.404232,2,980.265985,True,True
299.0,1,980.840044,True,True
296.869917,3,981.442517,True,True
299.671052,2,982.049367,True,True
294.461063,7,982.732315,True,True
299.0,1,983.314709,True,True
204.709474,49,984.628007,True,True
296.19313,4,985.274471,True,True
298.140757,3,985.891196,True,True
301.069741,2,986.494493,True,True
299.0,1,987.072602,True,True
299.0,1,987.64551,True,True
287.80649,5,988.28828,True,True
293.080819,4,988.909883,True,True
294.868942,5,989.531483,True,True
298.032201,3,990.144448,True,True
262.402608,21,991.02251,True,True
299.0,1,991.609498,True,True
293.51057,7,992.287079,True,True
298.023144,3,992.915029,True,True
298.302876,3,993.544649,True,True
298.180358,2,994.112381,True,True
298.329406,2,994.704377,True,True
299.0,1,995.276021,True,True
297.226896,3,995.890049,True,True
298.151446,2,996.465527,True,True
299.0,1,997.038408,True,True
299.0,1,997.593883,True,True
299.0,1,998.174116,True,True
296.227027,5,998.821419,True,True
298.759696,2,999.419336,True,True
295.459136,6,1000.094514,True,True
297.519146,3,1000.707505,True,True
-121.915734,100,1002.559602,False,False
288.229806,10,1003.284703,True,True
294.750484,6,1003.929611,True,True
-124.139026,100,1005.775147,False,False
299.0,1,1006.361174,True,True
298.554139,3,1006.963788,True,True
297.567556,3,1007.567605,True,True
294.693991,6,1008.208846,True,True
298.615807,2,1008.786328,True,True
297.242074,3,1009.375995,True,True
297.534368,3,1009.969795,True,True
299.0,1,1010.540428,True,True
298.377912,2,1011.126825,True,True
291.662523,8,1011.808089,True,True
299.27303,2,1012.381793,True,True
299.514187,2,1012.977395,True,True
-143.321207,100,1014.861735,False,False
299.0,1,1015.443825,True,True
295.015627,5,1016.082926,True,True
298.439732,2,1016.667912,True,True
296.801495,3,1017.273758,True,True
109.297455,77,1019.049575,True,True
262.293019,20,1019.93397,True,True
291.191639,6,1020.585127,True,True
299.0,1,1021.166394,True,True
298.385745,2,1021.756454,True,True
296.885598,4,1022.378062,True,True
299.178619,2,1022.974876,True,True
298.405251,2,1023.549673,True,True
299.714139,2,1024.129948,True,True
293.621476,7,1024.819373,True,True
298.519839,3,1025.427651,True,True
299.211832,2,1025.9715,True,True
297.116706,4,1026.571012,True,True
298.58075,3,1027.18404,True,True
-175.176808,100,1029.064099,False,False
298.404475,3,1029.641961,True,True
296.346018,4,1030.25228,True,True
300.156211,2,1030.842215,True,True
299.112334,3,1031.446557,True,True
-143.039543,100,1033.333177,False,False
299.0,1,1033.907666,True,True
298.171385,3,1034.528555,True,True
298.431448,2,1035.11505,True,True
299.0,1,1035.690224,True,True
299.0,1,1036.259843,True,True
297.149429,3,1036.862437,True,True
297.1704,3,1037.470385,True,True
289.174881,11,1038.207155,True,True
92.047245,84,1040.161814,True,True
293.634383,6,1040.83127,True,True
295.898908,5,1041.437421,True,True
299.651921,2,1042.038975,True,True
293.82243,6,1042.707692,True,True
299.0,1,1043.280918,True,True
-144.186641,100,1045.175517,False,False
299.0,1,1045.773007,True,True
-169.174281,100,1047.655383,False,False
296.896203,3,1048.260294,True,True
295.209195,5,1048.88425,True,True
294.188751,6,1049.530677,True,True
265.319365,12,1050.278179,True,True
297.295519,3,1050.892677,True,True
298.098751,3,1051.496022,True,True
292.695722,7,1052.140741,True,True
-159.069612,100,1053.991681,False,False
286.067799,14,1054.794624,True,True
291.91138,5,1055.439968,True,True
295.209541,5,1056.094306,True,True
296.619383,4,1056.724251,True,True
157.591677,3,1057.323864,True,False
299.0,1,1057.89374,True,True
-155.456575,100,1059.770247,False,False
299.0,1,1060.356921,True,True
299.536946,3,1060.978182,True,True
298.396355,2,1061.580823,True,True
299.0,1,1062.153694,True,True
297.663111,2,1062.761962,True,True
-200.852322,100,1064.624611,False,False
-150.766133,100,1066.466417,False,False
299.438649,2,1067.038943,True,True
299.0,1,1067.618253,True,True
296.217998,4,1068.247635,True,True
299.571811,2,1068.839203,True,True
299.0,1,1069.431418,True,True
298.337356,2,1069.990126,True,True
158.328052,50,1071.332388,True,True
-147.550991,100,1073.195289,False,False
295.949401,5,1073.821566,True,True
298.700558,2,1074.413161,True,True
298.185229,2,1075.003092,True,True
299.0,1,1075.578216,True,True
300.169802,2,1076.179937,True,True
299.0,1,1076.748423,True,True
297.167257,3,1077.347123,True,True
294.169044,6,1078.021512,True,True
298.807596,3,1078.653474,True,True
297.222533,4,1079.266378,True,True
298.287764,3,1079.878397,True,True
299.0,1,1080.464141,True,True
299.0,1,1081.044472,True,True
-170.30494,100,1082.942405,False,False
299.514365,2,1083.537006,True,True
293.822455,6,1084.169914,True,True
299.0,1,1084.740623,True,True
299.0,1,1085.331045,True,True
299.0,1,1085.919354,True,True
299.0,1,1086.488954,True,True
299.0,1,1087.053442,True,True
298.685494,2,1087.646597,True,True
-158.875752,100,1089.531863,False,False
289.183937,10,1090.242838,True,True
299.0,1,1090.81382,True,True
299.0,1,1091.407276,True,True
299.0,1,1091.999025,True,True
295.13796,5,1092.635128,True,True
294.932991,5,1093.272665,True,True
298.585792,2,1093.878226,True,True
296.101785,6,1094.552922,True,True
297.797604,3,1095.167298,True,True
298.658643,2,1095.768919,True,True
295.765049,5,1096.396293,True,True
299.0,1,1096.982912,True,True
104.124149,12,1098.039221,True,False
-180.568525,100,1099.895908,False,False
299.432739,2,1100.4785,True,True
299.0,1,1101.04094,True,True
299.0,1,1101.611518,True,True
-175.602786,100,1103.478227,False,False
299.0,1,1104.047094,True,True
298.807511,4,1104.682804,True,True
299.488943,2,1105.280424,True,True
299.0,1,1105.875398,True,True
299.0,1,1106.44265,True,True
299.0,1,1107.021835,True,True
300.593452,2,1107.625337,True,True
299.0,1,1108.213468,True,True
297.158847,4,1108.835407,True,True
298.244749,2,1109.450004,True,True
298.408619,3,1110.067649,True,True
297.625183,3,1110.681796,True,True
299.74147,2,1111.269999,True,True
298.435901,3,1111.870865,True,True
298.410619,3,1112.467757,True,True
297.533017,3,1113.066037,True,True
87.222554,88,1115.022873,True,True
299.0,1,1115.594784,True,True
-166.370422,100,1117.481413,False,False
-168.1582,100,1119.312771,False,False
299.0,1,1119.898697,True,True
299.1849,2,1120.492388,True,True
297.512312,3,1121.10028,True,True
299.0,1,1121.687227,True,True
299.0,1,1122.287569,True,True
297.232742,3,1122.885082,True,True
299.0,1,1123.454382,True,True
299.0,1,1124.024393,True,True
296.067201,4,1124.611394,True,True
126.516419,57,1126.057893,True,True
299.0,1,1126.650195,True,True
299.0,1,1127.215084,True,True
182.336412,41,1128.420309,True,True
299.255884,2,1129.031019,True,True
292.777954,7,1129.705209,True,True
298.663996,2,1130.312883,True,True
299.0,1,1130.882864,True,True
-144.557071,100,1132.787664,False,False
296.679527,5,1133.431197,True,True
298.342722,3,1134.046489,True,True
299.0,1,1134.624891,True,True
298.371247,2,1135.204669,True,True
299.710031,2,1135.785756,True,True
299.0,1,1136.356571,True,True
300.364556,2,1136.955268,True,True
299.674984,2,1137.542746,True,True
299.0,1,1138.096275,True,True
299.0,1,1138.682908,True,True
-180.188621,100,1140.565791,False,False
299.0,1,1141.14239,True,True
299.0,1,1141.719677,True,True
54.786982,93,1143.751789,True,True
299.0,1,1144.342982,True,True
289.612619,12,1145.103742,True,True
299.0,1,1145.67159,True,True
-150.902984,100,1147.533246,False,False
65.345229,93,1149.607544,True,True
299.555082,2,1150.212165,True,True
154.121664,56,1151.63253,True,True
-147.427617,100,1153.527549,False,False
143.461237,54,1154.932544,True,True
41.179828,95,1156.985041,True,True
72.143729,36,1158.131095,True,False
298.456514,2,1158.721169,True,True
297.624176,3,1159.323971,True,True
299.705519,2,1159.922493,True,True
299.607332,2,1160.512886,True,True
297.202802,4,1161.118969,True,True
299.0,1,1161.69088,True,True
299.0,1,1162.261111,True,True
299.0,1,1162.861063,True,True
296.373604,5,1163.51922,True,True
-171.600924,100,1165.381346,False,False
298.417504,3,1165.980863,True,True
299.0,1,1166.563017,True,True
299.0,1,1167.135383,True,True
299.0,1,1167.691821,True,True
299.599463,2,1168.304799,True,True
299.863697,3,1168.923259,True,True
299.0,1,1169.502346,True,True
-157.491912,100,1171.38876,False,False
300.529258,2,1171.991437,True,True
299.0,1,1172.565429,True,True
299.0,1,1173.131791,True,True
298.374995,3,1173.698225,True,True
299.0,1,1174.259777,True,True
299.0,1,1174.828614,True,True
298.707078,2,1175.430893,True,True
296.843812,4,1176.067487,True,True
299.276886,2,1176.649071,True,True
299.0,1,1177.2205,True,True
299.0,1,1177.78471,True,True
298.348154,2,1178.371921,True,True
299.0,1,1178.950065,True,True
299.250835,3,1179.560231,True,True
299.0,1,1180.139723,True,True
299.0,1,1180.709545,True,True
-186.899398,100,1182.575658,False,False
272.217429,12,1183.322312,True,True
299.0,1,1183.909262,True,True
299.0,1,1184.484755,True,True
299.0,1,1185.075435,True,True
299.0,1,1185.669109,True,True
297.591092,3,1186.279868,True,True
299.0,1,1186.869329,True,True
159.0,1,1187.438599,True,False
63.393957,88,1189.398435,True,True
67.565351,97,1191.508142,True,True
299.0,1,1192.095908,True,True
299.0,1,1192.658804,True,True
296.378651,4,1193.278277,True,True
299.0,1,1193.853661,True,True
299.199918,3,1194.46433,True,True
299.997858,2,1195.052765,True,True
298.188816,2,1195.682709,True,True
299.62197,2,1196.288315,True,True
298.403799,2,1196.880605,True,True
74.468216,85,1198.817928,True,True
299.0,1,1199.388279,True,True
134.203847,62,1200.928571,True,True
299.0,1,1201.509305,True,True
-164.287219,100,1203.37367,False,False
299.0,1,1203.922902,True,True
273.184798,12,1204.66553,True,True
297.385144,3,1205.280039,True,True
297.257395,3,1205.899655,True,True
296.10334,4,1206.513011,True,True
99.13364,25,1207.444458,True,False
301.007668,2,1208.041226,True,True
-164.139399,100,1209.910955,False,False
298.718284,2,1210.487025,True,True
-152.001111,100,1212.308534,False,False
17.17271,99,1214.49923,True,True
297.34438,3,1215.124465,True,True
299.0,1,1215.686396,True,True
299.0,1,1216.259622,True,True
298.361731,2,1216.856849,True,True
298.242872,3,1217.459831,True,True
298.295614,4,1218.082226,True,True
171.956078,53,1219.490457,True,True
299.0,1,1220.057122,True,True
299.0,1,1220.621972,True,True
298.365414,2,1221.279304,True,True
297.582913,3,1221.874191,True,True
299.0,1,1222.477634,True,True
298.460955,2,1223.058607,True,True
292.097052,7,1223.738249,True,True
298.445226,2,1224.349974,True,True
299.0,1,1224.914682,True,True
299.0,1,1225.475744,True,True
299.564522,2,1226.06077,True,True
248.008328,20,1226.933003,True,True
70.344036,79,1228.752297,True,True
299.0,1,1229.329552,True,True
-151.9902,100,1231.178357,False,False
299.0,1,1231.758405,True,True
